id,float_id,latitude,longitude,depth,temperature,salinity,month,year,date
716,5906472,-0.253,-126.325,133,20.12,35.38,3,2024,2024-03-20
717,5906486,70.9016,-140.9366,40,-2.0,31.93,2,2025,2025-02-08
718,5906480,-9.0153,-89.8043,494,11.44,35.57,7,2024,2024-07-29
719,5906485,29.1326,-54.6478,42,26.45,36.75,7,2024,2024-07-11
720,5906485,-24.1822,76.7473,1808,2.0,37.5,8,2024,2024-08-22
721,5906480,20.3115,-52.7553,1989,4.69,38.93,3,2025,2025-03-19
722,5906477,-2.3641,68.776,454,5.32,35.43,9,2024,2024-09-22
723,5906487,13.9895,-30.0383,132,20.59,35.68,10,2024,2024-10-23
724,5906485,37.6543,-25.9522,31,11.06,35.4,1,2025,2025-01-19
725,5906470,15.4292,-15.9431,419,12.19,36.93,9,2024,2024-09-23
726,5906483,1.706,-47.0357,54,22.03,36.11,2,2024,2024-02-24
727,5906484,18.7879,42.0203,130,14.31,35.74,8,2024,2024-08-18
728,5906488,38.3344,11.6499,18,22.72,34.42,1,2025,2025-01-01
729,5906474,39.1438,9.5738,506,8.31,38.36,1,2024,2024-01-04
730,5906478,62.3114,-55.5579,156,0.29,35.23,11,2024,2024-11-05
731,5906489,38.9342,17.1813,41,16.99,38.9,10,2024,2024-10-10
732,5906484,26.5562,-18.1431,95,19.63,35.91,3,2025,2025-03-11
733,5906482,13.2443,-15.4345,1655,5.31,37.9,10,2024,2024-10-15
734,5906484,17.5278,-54.0764,290,13.89,36.18,5,2024,2024-05-13
735,5906477,51.7879,-41.9374,451,2.38,36.37,2,2025,2025-02-26
736,5906473,17.2853,-44.3129,27,24.58,36.07,6,2024,2024-06-16
737,5906478,20.0536,113.1147,11,18.81,34.63,1,2024,2024-01-31
738,5906481,-20.6028,71.6633,289,10.25,35.88,8,2024,2024-08-30
739,5906472,9.8172,-179.0084,41,26.71,35.24,3,2024,2024-03-08
740,5906475,76.322,-129.9845,18,-1.38,31.51,8,2024,2024-08-19
741,5906472,7.9312,-176.4916,86,24.11,35.35,2,2025,2025-02-23
742,5906473,53.3813,48.7664,50,23.26,33.75,3,2024,2024-03-17
743,5906473,-5.769,-142.3485,75,24.07,35.54,7,2024,2024-07-18
744,5906486,63.0912,-34.9366,490,2.55,35.12,4,2024,2024-04-04
745,5906487,-35.1477,61.7805,41,14.39,34.15,2,2025,2025-02-05
746,5906474,43.4968,-56.4161,20,12.43,35.05,2,2024,2024-02-16
747,5906482,61.6616,-66.7778,28,18.38,36.49,5,2024,2024-05-03
748,5906472,1.3883,111.9755,66,25.34,34.65,5,2024,2024-05-29
749,5906487,38.4864,5.7186,107,11.47,37.56,4,2024,2024-04-26
750,5906472,75.8116,140.6959,128,-2.0,34.36,2,2025,2025-02-09
751,5906474,27.6329,-32.567,182,16.98,36.2,8,2024,2024-08-11
752,5906474,18.1667,-53.1852,94,20.61,36.35,9,2024,2024-09-13
753,5906473,-38.3881,89.5863,1394,2.0,35.79,2,2024,2024-02-20
754,5906476,66.0079,35.7658,180,-2.0,34.17,11,2024,2024-11-06
755,5906486,28.5861,-37.1397,53,25.2,36.64,8,2024,2024-08-21
756,5906473,-22.4448,49.9159,87,19.18,35.97,6,2024,2024-06-06
757,5906489,18.5647,56.0373,89,16.7,35.6,10,2024,2024-10-02
758,5906485,32.3471,-17.4553,41,21.35,33.96,3,2025,2025-03-01
759,5906486,36.4019,37.4686,459,1.93,37.92,1,2025,2025-01-19
760,5906485,7.1747,-47.1542,47,27.31,35.75,7,2024,2024-07-15
761,5906485,7.9915,-119.5633,50,25.95,35.2,2,2024,2024-02-28
762,5906489,-51.2585,143.3965,13,4.7,34.11,4,2024,2024-04-28
763,5906482,30.2035,71.6922,241,2.15,34.23,10,2024,2024-10-12
764,5906475,44.2442,-66.5179,482,-2.0,36.95,11,2024,2024-11-16
765,5906477,-26.6163,100.3846,1602,2.0,36.82,3,2024,2024-03-09
766,5906472,-59.2633,-143.1131,347,-2.0,34.23,5,2024,2024-05-20
767,5906478,43.5908,27.4474,100,19.87,38.15,5,2024,2024-05-18
768,5906476,42.599,12.6097,20,20.42,38.18,9,2024,2024-09-16
769,5906472,70.4314,-142.8941,1809,2.0,34.69,9,2024,2024-09-19
770,5906472,43.3573,16.9645,19,15.69,38.18,8,2024,2024-08-20
771,5906483,68.3538,39.1068,15,4.75,32.41,7,2024,2024-07-30
772,5906488,-22.7089,79.3906,17,26.77,35.04,12,2024,2024-12-01
773,5906481,43.9092,-14.5687,46,21.7,34.94,1,2025,2025-01-24
774,5906483,-9.2644,-116.6062,99,22.21,34.37,10,2024,2024-10-12
775,5906473,-39.6008,-27.7861,14,1.34,33.98,8,2024,2024-08-21
776,5906475,-21.3966,88.0343,51,25.57,35.56,10,2024,2024-10-23
777,5906489,68.8673,-147.1267,27,3.98,30.46,3,2025,2025-03-06
778,5906489,63.5035,-56.9122,67,5.44,36.3,3,2024,2024-03-31
779,5906482,48.431,-25.8387,638,0.54,36.25,2,2024,2024-02-06
780,5906470,30.4447,29.9069,1768,2.0,39.6,3,2025,2025-03-28
781,5906487,-53.2883,-50.961,129,-2.0,34.61,6,2024,2024-06-13
782,5906488,-12.5777,45.928,424,9.02,35.18,5,2024,2024-05-17
783,5906484,37.5904,11.3746,72,18.36,38.06,12,2024,2024-12-30
784,5906473,-59.8206,-39.2974,1587,2.0,35.7,2,2024,2024-02-21
785,5906476,2.5279,-129.9577,123,23.26,34.43,7,2024,2024-07-03
786,5906481,30.4753,21.0721,287,8.35,38.94,5,2024,2024-05-17
787,5906486,77.9523,65.5734,1033,2.0,33.9,1,2024,2024-01-31
788,5906481,-4.235,63.4738,48,26.26,35.41,10,2024,2024-10-12
789,5906488,68.4954,36.9537,296,-2.0,31.94,1,2025,2025-01-01
790,5906480,-43.99,-104.7053,24,1.86,34.71,11,2024,2024-11-13
791,5906487,-11.4621,84.7082,79,20.13,35.7,4,2024,2024-04-02
792,5906472,0.4568,-170.9682,68,28.19,34.96,6,2024,2024-06-20
793,5906480,33.9701,8.4085,11,19.85,38.95,5,2024,2024-05-22
794,5906478,75.4348,11.4871,127,-2.0,31.64,7,2024,2024-07-07
795,5906471,-3.5776,-58.27,19,23.71,35.55,9,2024,2024-09-15
796,5906486,38.9322,32.5752,73,19.74,38.84,3,2025,2025-03-30
797,5906489,37.8188,21.5591,67,17.56,38.54,6,2024,2024-06-23
798,5906478,4.6582,-84.5963,966,5.42,35.47,3,2025,2025-03-07
799,5906476,-8.1467,96.4446,37,27.38,35.18,3,2024,2024-03-09
800,5906472,-38.0042,-4.7355,41,10.01,33.9,3,2025,2025-03-04
801,5906479,-0.7281,44.4762,17,25.38,35.47,4,2024,2024-04-22
802,5906470,1.8153,-163.0008,125,23.33,34.22,8,2024,2024-08-26
803,5906484,16.464,53.6295,670,2.27,36.45,2,2025,2025-02-19
804,5906480,39.8685,-69.3634,119,15.03,36.48,5,2024,2024-05-20
805,5906477,-39.4887,0.2616,10,-0.3,34.67,9,2024,2024-09-07
806,5906476,66.8602,36.6167,45,-1.14,34.48,2,2025,2025-02-11
807,5906485,16.0884,-51.8069,27,26.27,36.73,8,2024,2024-08-15
808,5906485,-8.8873,-107.3566,66,24.66,34.44,1,2024,2024-01-24
809,5906486,38.355,9.8854,496,6.23,38.36,1,2024,2024-01-31
810,5906483,75.3821,162.8296,838,-2.0,32.96,1,2024,2024-01-23
811,5906478,36.7666,-70.7421,1462,2.0,34.99,2,2024,2024-02-07
812,5906480,63.3321,-10.1526,29,13.36,35.68,1,2024,2024-01-25
813,5906484,-30.6395,33.8942,30,1.46,34.16,1,2025,2025-01-02
814,5906473,2.5179,-113.2761,298,13.41,35.64,3,2025,2025-03-26
815,5906472,-4.4382,115.2448,96,14.71,34.95,7,2024,2024-07-16
816,5906479,51.3635,-47.7387,29,21.28,34.97,6,2024,2024-06-20
817,5906487,77.076,61.7549,104,0.22,30.93,9,2024,2024-09-21
818,5906488,37.2499,80.3764,75,12.96,34.38,3,2025,2025-03-26
819,5906486,-8.5106,-112.9944,36,27.47,34.81,2,2025,2025-02-07
820,5906482,37.0361,31.0091,357,7.0,34.95,1,2025,2025-01-17
821,5906482,4.3011,-122.6839,673,9.43,35.75,9,2024,2024-09-21
822,5906470,-39.5455,20.6131,13,12.67,34.52,7,2024,2024-07-08
823,5906472,-5.136,-138.6159,309,13.64,35.16,3,2024,2024-03-01
824,5906472,73.3431,118.8898,35,6.72,31.79,8,2024,2024-08-26
825,5906489,49.6325,87.5172,123,14.25,34.74,12,2024,2024-12-25
826,5906485,-41.064,-75.915,24,10.55,34.55,1,2025,2025-01-11
827,5906484,-51.8241,-154.3515,91,6.63,34.11,9,2024,2024-09-16
828,5906483,6.1336,-153.2185,35,27.88,35.19,6,2024,2024-06-10
829,5906481,53.1881,-3.1717,48,23.12,34.21,10,2024,2024-10-13
830,5906476,44.6311,-39.5006,1300,2.0,37.49,12,2024,2024-12-14
831,5906488,6.872,-147.0375,349,14.29,35.83,5,2024,2024-05-15
832,5906474,68.2624,21.8141,125,-2.0,32.65,1,2025,2025-01-19
833,5906484,77.1802,-80.9738,163,-2.0,31.19,1,2024,2024-01-04
834,5906485,37.3228,32.9836,372,3.36,38.98,11,2024,2024-11-07
835,5906486,66.1059,-75.6716,35,-1.05,31.34,1,2024,2024-01-21
836,5906478,-1.1514,-128.2364,12,27.47,35.45,3,2024,2024-03-18
837,5906488,-27.7614,104.0448,338,13.94,35.76,1,2024,2024-01-29
838,5906479,-6.1467,-115.1407,691,12.66,35.9,12,2024,2024-12-08
839,5906477,38.1631,-48.2896,45,20.29,35.53,2,2024,2024-02-21
840,5906477,-7.2214,-100.348,1312,7.76,36.19,3,2024,2024-03-21
841,5906483,-56.9142,-45.7233,46,9.57,34.71,2,2024,2024-02-06
842,5906486,70.7248,-28.8423,82,0.15,30.5,7,2024,2024-07-02
843,5906486,77.9574,-172.5304,32,6.58,30.23,3,2024,2024-03-22
844,5906487,45.074,-49.4657,1684,2.0,38.17,2,2024,2024-02-29
845,5906481,3.6791,-109.4923,33,26.72,35.53,5,2024,2024-05-04
846,5906487,70.59,-117.557,74,1.28,30.52,2,2025,2025-02-21
847,5906482,46.3578,72.8296,67,15.22,34.08,7,2024,2024-07-15
848,5906478,44.9999,17.3885,369,3.28,37.47,8,2024,2024-08-12
849,5906472,53.0475,39.7038,59,17.96,34.6,3,2025,2025-03-02
850,5906487,-55.1049,-177.5909,1864,2.0,36.08,2,2024,2024-02-15
851,5906482,44.1498,20.5795,1930,2.0,39.22,1,2024,2024-01-01
852,5906482,42.5305,107.7957,92,10.29,33.75,1,2025,2025-01-06
853,5906482,74.4049,116.4817,54,-1.02,33.76,8,2024,2024-08-08
854,5906486,-40.6983,-94.0538,1431,2.0,35.26,8,2024,2024-08-28
855,5906479,-39.2156,1.4025,1197,2.0,35.68,8,2024,2024-08-31
856,5906477,9.8584,-156.8233,169,17.06,35.58,12,2024,2024-12-11
857,5906474,72.0323,-24.2267,237,-2.0,31.98,11,2024,2024-11-05
858,5906489,32.5083,18.0125,1273,2.0,39.11,1,2025,2025-01-12
859,5906484,25.8292,-43.4163,644,0.41,35.37,11,2024,2024-11-10
860,5906472,-4.3564,-10.3317,21,28.67,36.95,12,2024,2024-12-06
861,5906475,73.861,-56.8746,11,-2.0,32.09,12,2024,2024-12-12
862,5906477,57.7274,-104.328,14,14.36,33.72,2,2025,2025-02-06
863,5906483,30.7162,21.4422,1242,2.09,39.94,10,2024,2024-10-02
864,5906475,47.6255,-34.9884,449,3.83,36.77,7,2024,2024-07-13
865,5906480,38.8074,36.37,321,7.03,37.77,11,2024,2024-11-26
866,5906479,-25.946,96.7332,10,22.88,35.2,6,2024,2024-06-08
867,5906484,-32.4836,-154.3665,461,-1.3,35.22,9,2024,2024-09-14
868,5906489,64.0747,-55.8882,1404,2.0,37.15,5,2024,2024-05-23
869,5906481,-40.8212,-51.3984,1974,2.0,36.51,10,2024,2024-10-15
870,5906472,38.971,-57.674,120,11.18,35.4,9,2024,2024-09-21
871,5906489,37.925,21.5497,74,19.62,38.88,8,2024,2024-08-31
872,5906483,69.7931,1.2087,86,2.6,30.5,1,2024,2024-01-21
873,5906485,-0.369,54.9308,110,18.57,34.8,4,2024,2024-04-01
874,5906487,23.3564,-51.8922,183,12.68,37.13,2,2024,2024-02-25
875,5906472,13.7165,-59.089,239,12.1,36.73,12,2024,2024-12-13
876,5906473,25.0675,-67.1849,1416,2.0,35.11,7,2024,2024-07-31
877,5906478,11.3767,-55.3906,72,23.48,36.1,2,2025,2025-02-10
878,5906485,31.5155,-31.5159,1618,2.0,35.95,3,2024,2024-03-24
879,5906475,18.4429,-19.1623,619,8.18,37.02,1,2025,2025-01-08
880,5906475,39.2511,29.3957,1871,2.0,38.9,3,2024,2024-03-13
881,5906474,10.8956,88.8994,46,25.16,34.99,5,2024,2024-05-13
882,5906475,52.0054,-21.3741,131,8.22,36.05,9,2024,2024-09-09
883,5906479,-29.7831,78.8876,220,9.48,35.79,5,2024,2024-05-23
884,5906489,76.6318,11.0408,117,-1.57,30.23,11,2024,2024-11-11
885,5906487,32.7652,29.1409,101,17.39,37.6,7,2024,2024-07-10
886,5906475,45.4532,-26.4046,662,-2.0,35.34,11,2024,2024-11-24
887,5906485,31.5225,6.0065,138,13.01,37.36,3,2025,2025-03-08
888,5906487,38.1473,21.9758,67,18.39,38.39,10,2024,2024-10-19
889,5906480,-43.7194,37.5327,1340,2.0,35.95,11,2024,2024-11-05
890,5906478,25.6786,-22.8288,191,15.37,36.38,9,2024,2024-09-01
891,5906477,40.9523,9.4689,382,7.31,37.71,6,2024,2024-06-30
892,5906489,69.7781,91.6031,374,-2.0,31.54,9,2024,2024-09-27
893,5906487,38.8911,20.833,1962,2.0,40.0,1,2025,2025-01-23
894,5906473,-51.1723,153.9816,331,-2.0,34.3,11,2024,2024-11-04
895,5906475,45.2504,-21.4256,1035,2.0,37.09,6,2024,2024-06-22
896,5906488,5.125,-120.6859,42,26.48,34.88,3,2024,2024-03-14
897,5906477,-0.3646,-43.3869,1931,2.55,37.86,1,2025,2025-01-25
898,5906478,33.4771,-22.8141,1066,2.0,37.46,6,2024,2024-06-02
899,5906480,-50.9014,-113.7571,1075,2.0,35.83,3,2025,2025-03-05
900,5906475,4.5675,-135.6294,295,13.65,34.92,10,2024,2024-10-03
901,5906487,42.7456,7.3266,1792,2.0,40.0,11,2024,2024-11-29
902,5906478,34.9133,-54.0092,1810,2.0,38.28,2,2025,2025-02-20
903,5906481,69.8243,78.9559,24,-0.65,31.6,2,2024,2024-02-23
904,5906486,-42.2911,-68.8732,32,6.31,34.3,4,2024,2024-04-27
905,5906482,55.7594,19.2035,33,24.65,34.37,8,2024,2024-08-14
906,5906486,71.3351,-4.4699,15,2.45,30.61,11,2024,2024-11-02
907,5906489,-8.3377,-57.1007,128,18.42,36.02,8,2024,2024-08-09
908,5906476,24.7759,-47.0785,469,12.09,36.06,7,2024,2024-07-22
909,5906473,68.2107,147.2068,1860,2.0,35.45,5,2024,2024-05-17
910,5906472,4.0051,70.2131,74,24.17,35.23,11,2024,2024-11-05
911,5906481,36.66,62.967,586,-1.42,35.15,6,2024,2024-06-15
912,5906470,39.4821,38.0119,863,1.68,39.75,8,2024,2024-08-17
913,5906474,-7.259,-102.7266,33,26.61,35.11,3,2024,2024-03-19
914,5906476,-5.9766,-99.9086,122,22.2,35.08,1,2024,2024-01-03
915,5906480,19.2379,-15.6297,28,25.13,35.74,10,2024,2024-10-18
916,5906484,73.3943,110.4776,295,-2.0,33.67,7,2024,2024-07-03
917,5906479,-3.1238,-129.3187,421,14.55,35.35,1,2025,2025-01-25
918,5906475,29.5638,-76.4846,1427,2.0,35.97,10,2024,2024-10-06
919,5906480,34.2049,-56.6122,32,18.91,36.28,2,2024,2024-02-05
920,5906481,21.8699,-22.8845,44,28.77,36.56,6,2024,2024-06-28
921,5906489,8.6581,-131.6073,46,27.23,35.44,1,2025,2025-01-25
922,5906476,76.5896,-90.35,130,-2.0,32.18,2,2025,2025-02-24
923,5906485,-7.0006,-16.7095,106,21.05,36.7,3,2024,2024-03-10
924,5906486,-22.3406,50.3274,323,7.22,35.29,1,2025,2025-01-09
925,5906470,71.7877,-159.008,462,-2.0,31.26,1,2025,2025-01-04
926,5906489,20.8692,2.8099,109,13.47,34.21,3,2024,2024-03-24
927,5906488,30.6469,22.7536,93,19.75,37.11,12,2024,2024-12-16
928,5906474,31.9254,-53.2727,63,5.6,35.48,3,2024,2024-03-08
929,5906479,59.0887,94.825,59,17.92,34.7,12,2024,2024-12-29
930,5906473,-32.48,63.9535,200,-2.0,34.66,10,2024,2024-10-06
931,5906487,-5.5467,-167.7898,23,26.61,34.67,11,2024,2024-11-28
932,5906471,33.4844,29.7409,129,17.94,39.02,2,2025,2025-02-04
933,5906471,-20.8156,42.4012,42,22.67,35.18,10,2024,2024-10-21
934,5906471,-59.108,-42.0971,121,-2.0,34.84,8,2024,2024-08-19
935,5906489,44.469,-110.9858,853,3.51,34.66,2,2024,2024-02-25
936,5906474,37.4355,27.6326,132,14.06,38.56,8,2024,2024-08-25
937,5906473,73.0178,-93.9527,42,4.6,32.75,3,2024,2024-03-22
938,5906484,13.3064,91.7947,32,19.42,35.44,12,2024,2024-12-26
939,5906484,-17.3349,113.8378,38,25.66,35.89,11,2024,2024-11-16
940,5906485,44.6328,-18.3924,14,20.13,34.0,2,2024,2024-02-01
941,5906471,-44.8227,0.3761,1220,2.0,36.01,7,2024,2024-07-26
942,5906484,35.3244,-51.819,140,8.88,33.71,7,2024,2024-07-17
943,5906470,-4.1769,-164.5214,461,10.16,35.49,9,2024,2024-09-08
944,5906485,29.7888,-14.6708,141,19.04,37.1,7,2024,2024-07-27
945,5906470,-39.7551,99.9607,315,-2.0,34.68,5,2024,2024-05-15
946,5906483,36.5941,17.7472,191,4.43,38.68,11,2024,2024-11-28
947,5906486,44.2905,20.1596,159,7.47,38.37,7,2024,2024-07-29
948,5906484,6.5848,-135.1655,1698,3.5,36.62,2,2025,2025-02-01
949,5906482,-54.1665,41.6486,36,10.14,34.11,5,2024,2024-05-09
950,5906487,-4.9475,-40.0891,643,9.8,37.62,10,2024,2024-10-13
951,5906482,-35.2091,163.6546,15,6.13,34.37,2,2024,2024-02-25
952,5906485,41.3854,-32.9194,1735,2.0,37.7,3,2024,2024-03-26
953,5906485,-21.2378,78.4237,28,23.32,35.19,11,2024,2024-11-01
954,5906486,3.2467,-117.7287,164,18.03,35.06,12,2024,2024-12-09
955,5906488,37.4404,-13.804,601,6.09,35.38,6,2024,2024-06-24
956,5906471,20.1427,-102.7123,22,19.57,33.75,5,2024,2024-05-26
957,5906471,27.3466,-62.6451,255,3.76,33.82,4,2024,2024-04-02
958,5906472,42.9903,3.888,16,14.36,38.46,3,2024,2024-03-23
959,5906479,3.2196,-16.9899,1393,3.26,38.36,1,2025,2025-01-07
960,5906474,42.7212,22.2576,113,11.44,38.09,2,2024,2024-02-18
961,5906482,34.7937,-37.7166,1320,2.0,36.26,9,2024,2024-09-07
962,5906484,-9.1235,-166.6195,36,26.55,35.47,1,2024,2024-01-10
963,5906476,42.0404,33.3464,15,22.16,37.38,7,2024,2024-07-04
964,5906474,-9.4555,-43.0399,35,26.86,35.91,2,2025,2025-02-24
965,5906478,30.0297,26.5644,37,15.78,37.16,2,2025,2025-02-28
966,5906489,75.5959,94.9765,1797,2.0,36.22,3,2025,2025-03-18
967,5906489,56.5678,-32.3886,1891,2.0,36.92,2,2024,2024-02-13
968,5906473,4.8596,71.2917,39,19.5,34.98,11,2024,2024-11-06
969,5906477,2.7662,-20.6491,1240,2.71,37.52,1,2024,2024-01-09
970,5906471,54.9221,-6.4866,901,1.77,34.49,2,2024,2024-02-25
971,5906470,56.4427,-35.0763,398,-2.0,35.85,4,2024,2024-04-25
972,5906481,43.4385,12.6802,1108,3.78,38.4,7,2024,2024-07-25
973,5906483,-4.3796,-159.9436,896,8.87,35.76,10,2024,2024-10-02
974,5906475,5.229,-118.7247,182,16.52,35.65,1,2024,2024-01-11
975,5906473,-35.2905,-139.6033,117,-2.0,34.46,8,2024,2024-08-24
976,5906473,42.565,29.7361,1830,2.0,40.0,10,2024,2024-10-25
977,5906471,42.7167,-54.5168,80,16.8,35.73,1,2025,2025-01-29
978,5906489,-36.105,-119.4861,124,-2.0,34.0,9,2024,2024-09-06
979,5906481,8.6183,-123.7692,29,28.18,35.35,2,2025,2025-02-18
980,5906471,-3.5468,-159.7612,1589,8.01,36.65,2,2025,2025-02-20
981,5906489,54.5657,-58.3673,22,19.34,35.83,9,2024,2024-09-22
982,5906474,69.2519,104.065,24,4.34,31.36,6,2024,2024-06-01
983,5906480,52.6349,-68.486,263,-2.0,35.72,10,2024,2024-10-09
984,5906471,31.5016,-55.6356,412,-2.0,34.25,11,2024,2024-11-05
985,5906478,37.0644,0.1699,39,14.34,37.27,2,2025,2025-02-01
986,5906474,17.4424,-27.2083,1283,5.46,38.11,10,2024,2024-10-19
987,5906478,-27.9217,91.9425,92,18.8,34.89,5,2024,2024-05-10
988,5906485,77.5476,115.721,152,-2.0,30.88,7,2024,2024-07-14
989,5906485,65.6211,46.2761,409,-2.0,34.81,3,2024,2024-03-31
990,5906476,35.1864,6.9605,224,8.04,38.17,11,2024,2024-11-13
991,5906473,8.7102,-10.5656,573,11.95,37.53,10,2024,2024-10-17
992,5906474,35.8804,-53.1326,1141,2.0,36.95,8,2024,2024-08-01
993,5906471,35.628,-52.5658,577,4.97,36.93,10,2024,2024-10-25
994,5906488,0.1674,-21.1449,45,26.28,35.78,7,2024,2024-07-11
995,5906487,-33.1021,-35.081,60,-1.01,34.53,3,2025,2025-03-22
996,5906480,15.8809,-20.9993,1044,6.5,37.02,2,2024,2024-02-13
997,5906477,-0.5974,-170.4684,105,23.82,34.87,1,2025,2025-01-08
998,5906482,54.8909,16.4683,45,12.38,33.95,8,2024,2024-08-03
999,5906486,9.0706,-131.3297,134,20.25,35.42,10,2024,2024-10-30
1000,5906487,-52.8299,142.5205,1525,2.0,35.38,3,2025,2025-03-21
